ID,Gender,Ever_Married,Age,Graduated,Profession,Spending_Score,Age_Category,Family_Size_Cat
466042,M,Yes,47,No,Entertainment,Low,Between 41 and 53,2 people
466043,F,Yes,53,Yes,Artist,Average,Over 53,3 or 4 people
466046,F,Yes,36,No,Entertainment,Average,Between 30 and 41,2 people
466058,M,Yes,35,No,Entertainment,Low,Between 30 and 41,2 people
466069,F,Yes,48,Yes,Artist,High,Between 41 and 53,3 or 4 people
466071,F,Yes,60,Yes,Artist,Low,Over 53,3 or 4 people
466078,F,Yes,45,No,Executive,Low,Between 41 and 53,1 person
466079,F,Yes,42,No,Engineer,Low,Between 41 and 53,2 people
466082,F,Yes,89,Yes,Lawyer,Low,Over 53,1 person
466083,F,No,23,No,Marketing,Low,Under 30,2 people
466084,M,Yes,46,Yes,Homemaker,Low,Between 41 and 53,1 person
466085,M,No,22,No,,Low,Under 30,3 or 4 people
466088,F,No,30,No,Healthcare,Low,Under 30,5 or more people
466090,M,Yes,58,Yes,Entertainment,Low,Over 53,2 people
466092,M,Yes,73,Yes,Artist,Average,Over 53,3 or 4 people
466099,F,Yes,71,Yes,Lawyer,Low,Over 53,1 person
466103,F,Yes,35,No,Engineer,Low,Between 30 and 41,5 or more people
466109,M,Yes,52,Yes,Entertainment,Average,Between 41 and 53,3 or 4 people
466111,M,Yes,84,Yes,Lawyer,Low,Over 53,2 people
466114,M,Yes,47,Yes,Entertainment,Average,Between 41 and 53,5 or more people
466115,M,Yes,39,No,Executive,Low,Between 30 and 41,2 people
466118,F,Yes,40,No,Engineer,Low,Between 30 and 41,3 or 4 people
466124,F,No,46,Yes,Artist,Low,Between 41 and 53,1 person
466128,M,No,40,Yes,Artist,Low,Between 30 and 41,2 people
466130,F,No,27,No,Artist,Low,Under 30,5 or more people
466132,F,No,23,No,Healthcare,Low,Under 30,3 or 4 people
466136,F,No,21,Yes,Artist,Low,Under 30,2 people
466138,M,Yes,70,No,Lawyer,High,Over 53,2 people
466140,M,Yes,28,Yes,Entertainment,Low,Under 30,2 people
466141,F,Yes,58,Yes,Homemaker,Low,Over 53,3 or 4 people
466142,F,Yes,27,Yes,Entertainment,Average,Under 30,2 people
466143,F,Yes,49,No,Engineer,Average,Between 41 and 53,5 or more people
466146,F,Yes,37,No,Engineer,Average,Between 30 and 41,3 or 4 people
466148,M,Yes,39,No,Entertainment,Average,Between 30 and 41,3 or 4 people
466149,F,No,28,No,Doctor,Low,Under 30,3 or 4 people
466153,M,Yes,73,No,Entertainment,Average,Over 53,2 people
466154,F,Yes,51,Yes,Artist,Average,Between 41 and 53,5 or more people
466156,F,Yes,48,Yes,Doctor,Average,Between 41 and 53,3 or 4 people
466157,M,Yes,72,Yes,Homemaker,Low,Over 53,2 people
466161,M,Yes,47,No,Artist,Average,Between 41 and 53,2 people
466162,F,Yes,67,Yes,Doctor,Low,Over 53,1 person
466166,M,Yes,77,Yes,Lawyer,High,Over 53,2 people
466172,M,Yes,46,Yes,Artist,Average,Between 41 and 53,3 or 4 people
466178,F,Yes,52,Yes,Artist,Average,Between 41 and 53,3 or 4 people
466180,M,Yes,67,No,Lawyer,Low,Over 53,1 person
466185,M,Yes,62,Yes,Doctor,Average,Over 53,3 or 4 people
466200,M,Yes,45,Yes,Doctor,Average,Between 41 and 53,3 or 4 people
466201,M,Yes,40,Yes,Doctor,Average,Between 30 and 41,5 or more people
466206,F,Yes,60,Yes,Artist,Average,Over 53,2 people
466207,F,Yes,37,Yes,Doctor,Average,Between 30 and 41,3 or 4 people
466208,M,Yes,69,No,Executive,High,Over 53,1 person
466210,F,Yes,58,Yes,Artist,High,Over 53,3 or 4 people
466211,M,Yes,52,Yes,Artist,Low,Between 41 and 53,2 people
466213,M,No,20,No,Healthcare,Low,Under 30,5 or more people
466218,F,,23,No,Healthcare,Low,Under 30,3 or 4 people
466223,M,Yes,66,Yes,Artist,Low,Over 53,1 person
466225,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466226,F,Yes,53,Yes,Artist,Average,Over 53,5 or more people
466233,F,Yes,59,Yes,Homemaker,Low,Over 53,1 person
466235,F,Yes,61,Yes,Artist,Average,Over 53,3 or 4 people
466236,F,Yes,68,Yes,Engineer,Low,Over 53,2 people
466238,M,No,20,No,Healthcare,Low,Under 30,3 or 4 people
466246,M,No,20,No,Healthcare,Low,Under 30,3 or 4 people
466247,F,,49,Yes,Artist,Low,Between 41 and 53,3 or 4 people
466253,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466257,F,No,27,No,Healthcare,Low,Under 30,3 or 4 people
466264,M,Yes,32,Yes,,Low,Between 30 and 41,2 people
466268,F,Yes,67,Yes,Artist,Average,Over 53,3 or 4 people
466271,M,No,27,No,Entertainment,Low,Under 30,3 or 4 people
466274,M,Yes,72,Yes,Executive,Low,Over 53,2 people
466276,F,No,32,No,Doctor,Low,Between 30 and 41,5 or more people
466278,F,No,28,No,,Low,Under 30,2 people
466282,M,Yes,29,Yes,Healthcare,Low,Under 30,2 people
466285,F,No,19,No,Healthcare,Low,Under 30,5 or more people
466286,F,Yes,52,Yes,Artist,Average,Between 41 and 53,5 or more people
466287,F,Yes,47,Yes,Doctor,Average,Between 41 and 53,2 people
466289,M,No,19,No,Healthcare,Low,Under 30,5 or more people
466290,F,No,18,No,Healthcare,Low,Under 30,2 people
466292,F,Yes,79,No,Lawyer,High,Over 53,2 people
466297,F,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466300,F,Yes,48,Yes,Artist,Low,Between 41 and 53,3 or 4 people
466301,M,Yes,52,Yes,Artist,Average,Between 41 and 53,3 or 4 people
466306,M,No,23,No,Healthcare,Low,Under 30,3 or 4 people
466313,F,Yes,58,Yes,Artist,Low,Over 53,1 person
466315,F,Yes,69,Yes,Engineer,Low,Over 53,1 person
466317,M,Yes,37,Yes,Entertainment,Low,Between 30 and 41,1 person
466318,F,No,30,No,Healthcare,Low,Under 30,3 or 4 people
466319,F,,25,No,Healthcare,Low,Under 30,3 or 4 people
466320,F,No,39,Yes,Engineer,Low,Between 30 and 41,2 people
466321,M,Yes,43,Yes,Entertainment,Low,Between 41 and 53,2 people
466324,F,No,32,No,Engineer,Low,Between 30 and 41,1 person
466326,M,No,23,No,Healthcare,Low,Under 30,5 or more people
466335,F,No,30,No,Healthcare,Low,Under 30,3 or 4 people
466337,F,Yes,41,No,Engineer,Low,Between 30 and 41,2 people
466341,M,Yes,49,Yes,Artist,Average,Between 41 and 53,2 people
466347,M,Yes,66,No,Executive,Low,Over 53,3 or 4 people
466352,F,Yes,67,Yes,Doctor,Low,Over 53,2 people
466355,M,No,30,Yes,Healthcare,Low,Under 30,2 people
466367,F,No,39,Yes,Doctor,Low,Between 30 and 41,1 person
466370,F,,52,Yes,Artist,Low,Between 41 and 53,3 or 4 people
466372,F,Yes,57,Yes,Artist,Average,Over 53,5 or more people
466373,M,Yes,63,Yes,Executive,High,Over 53,1 person
466376,F,Yes,52,No,Homemaker,High,Between 41 and 53,3 or 4 people
466377,M,Yes,61,Yes,,Average,Over 53,2 people
466380,M,Yes,35,Yes,Entertainment,Low,Between 30 and 41,2 people
466381,M,Yes,52,Yes,Artist,Average,Between 41 and 53,2 people
466382,F,Yes,45,Yes,Engineer,High,Between 41 and 53,2 people
466387,M,Yes,37,Yes,Entertainment,Average,Between 30 and 41,2 people
466389,F,Yes,45,Yes,Engineer,Average,Between 41 and 53,2 people
466391,F,Yes,55,Yes,Engineer,Average,Over 53,2 people
466392,F,Yes,49,Yes,Engineer,Average,Between 41 and 53,2 people
466393,F,Yes,42,No,Entertainment,Low,Between 41 and 53,5 or more people
466395,F,Yes,39,Yes,Doctor,High,Between 30 and 41,2 people
466397,M,No,18,No,Healthcare,Low,Under 30,3 or 4 people
466400,M,Yes,43,No,Artist,Average,Between 41 and 53,3 or 4 people
466401,M,Yes,50,No,Executive,Average,Between 41 and 53,3 or 4 people
466402,M,Yes,37,Yes,Artist,Average,Between 30 and 41,3 or 4 people
466404,F,No,37,Yes,Engineer,Low,Between 30 and 41,1 person
466406,M,Yes,63,Yes,Entertainment,Low,Over 53,3 or 4 people
466408,M,Yes,83,Yes,Lawyer,Low,Over 53,2 people
466411,M,Yes,55,Yes,Artist,Average,Over 53,3 or 4 people
466414,M,Yes,71,Yes,Artist,Low,Over 53,3 or 4 people
466418,M,Yes,87,No,Lawyer,Low,Over 53,1 person
466419,F,Yes,49,Yes,Entertainment,Average,Between 41 and 53,5 or more people
466422,M,Yes,27,No,Doctor,Low,Under 30,3 or 4 people
466427,F,Yes,25,No,Marketing,Low,Under 30,3 or 4 people
466429,M,Yes,42,No,Healthcare,Low,Between 41 and 53,2 people
466443,F,Yes,66,Yes,Artist,Low,Over 53,2 people
466450,F,No,32,Yes,Healthcare,Low,Between 30 and 41,1 person
466455,F,Yes,32,Yes,Doctor,Low,Between 30 and 41,2 people
466456,F,Yes,37,No,Doctor,Low,Between 30 and 41,1 person
466457,F,Yes,62,,Lawyer,Low,Over 53,5 or more people
466463,F,No,33,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
466464,F,Yes,45,Yes,Homemaker,Average,Between 41 and 53,2 people
466466,F,,18,No,Healthcare,Low,Under 30,5 or more people
466467,F,Yes,37,Yes,Artist,Average,Between 30 and 41,3 or 4 people
466468,M,No,30,Yes,Doctor,Low,Under 30,3 or 4 people
466474,M,No,31,Yes,Entertainment,Low,Between 30 and 41,3 or 4 people
466478,F,Yes,48,Yes,Artist,Average,Between 41 and 53,3 or 4 people
466483,M,No,31,Yes,Healthcare,Low,Between 30 and 41,1 person
466486,F,Yes,36,Yes,Doctor,Low,Between 30 and 41,2 people
466488,M,Yes,61,Yes,Entertainment,Average,Over 53,5 or more people
466490,F,Yes,83,No,Lawyer,High,Over 53,2 people
466493,M,Yes,77,No,Lawyer,High,Over 53,2 people
466500,F,Yes,46,Yes,Artist,High,Between 41 and 53,3 or 4 people
466501,M,Yes,48,Yes,Engineer,Average,Between 41 and 53,3 or 4 people
466502,M,No,19,No,Healthcare,Low,Under 30,5 or more people
466516,M,No,21,No,Healthcare,Low,Under 30,3 or 4 people
466517,F,No,40,No,Engineer,Low,Between 30 and 41,1 person
466526,M,No,27,No,Healthcare,Low,Under 30,5 or more people
466527,F,Yes,49,No,Marketing,Low,Between 41 and 53,1 person
466530,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466533,F,No,53,Yes,Entertainment,Low,Over 53,1 person
466535,M,No,29,Yes,Artist,Low,Under 30,1 person
466536,M,No,23,No,Healthcare,Low,Under 30,3 or 4 people
466538,M,Yes,84,Yes,Lawyer,High,Over 53,2 people
466541,M,No,38,Yes,Entertainment,Low,Between 30 and 41,3 or 4 people
466543,M,No,26,Yes,Doctor,Low,Under 30,2 people
466545,F,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466550,F,,22,No,Healthcare,Low,Under 30,3 or 4 people
466552,M,Yes,20,No,Entertainment,Low,Under 30,2 people
466553,M,Yes,36,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
466556,M,No,18,No,Healthcare,Low,Under 30,3 or 4 people
466562,F,No,20,No,Healthcare,Low,Under 30,3 or 4 people
466564,F,No,18,No,Marketing,Low,Under 30,3 or 4 people
466565,M,Yes,32,No,Artist,Average,Between 30 and 41,2 people
466576,F,No,18,No,Healthcare,Low,Under 30,3 or 4 people
466586,M,No,18,No,Healthcare,Low,Under 30,2 people
466588,F,No,21,No,Healthcare,Low,Under 30,3 or 4 people
466596,F,Yes,75,Yes,Artist,High,Over 53,2 people
466603,M,Yes,37,Yes,Engineer,Average,Between 30 and 41,2 people
466606,F,Yes,35,Yes,Engineer,Low,Between 30 and 41,3 or 4 people
466613,M,No,20,No,Healthcare,Low,Under 30,3 or 4 people
466623,M,Yes,58,,Entertainment,Average,Over 53,3 or 4 people
466628,M,No,33,No,Healthcare,Low,Between 30 and 41,3 or 4 people
466631,M,Yes,58,Yes,Artist,Low,Over 53,3 or 4 people
466634,M,No,20,No,Healthcare,Low,Under 30,5 or more people
466635,M,Yes,50,Yes,Artist,Average,Between 41 and 53,2 people
466644,F,No,51,Yes,Homemaker,Low,Between 41 and 53,2 people
466650,F,No,27,No,Healthcare,Low,Under 30,3 or 4 people
466652,F,Yes,58,Yes,Doctor,Average,Over 53,2 people
466655,M,Yes,62,No,Executive,Low,Over 53,2 people
466656,M,Yes,79,Yes,Marketing,High,Over 53,2 people
466658,F,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466662,F,No,33,No,Engineer,Low,Between 30 and 41,2 people
466665,M,Yes,36,Yes,Artist,Average,Between 30 and 41,2 people
466666,F,Yes,29,Yes,Healthcare,Low,Under 30,2 people
466671,F,,28,No,Healthcare,Low,Under 30,3 or 4 people
466686,F,No,22,No,Healthcare,Low,Under 30,3 or 4 people
466687,M,No,21,No,Healthcare,Low,Under 30,3 or 4 people
466688,M,No,22,No,Healthcare,Low,Under 30,3 or 4 people
466689,M,No,28,Yes,Artist,Low,Under 30,3 or 4 people
466696,F,Yes,48,Yes,Artist,Average,Between 41 and 53,3 or 4 people
466704,M,Yes,48,Yes,Doctor,Average,Between 41 and 53,2 people
466705,M,Yes,66,No,Lawyer,Low,Over 53,3 or 4 people
466707,F,Yes,47,Yes,Homemaker,Low,Between 41 and 53,3 or 4 people
466713,F,Yes,68,Yes,Artist,High,Over 53,3 or 4 people
466718,M,Yes,73,,Executive,High,Over 53,2 people
466720,F,Yes,59,No,Lawyer,Low,Over 53,1 person
466721,M,Yes,38,Yes,Doctor,Average,Between 30 and 41,2 people
466725,F,Yes,76,No,Lawyer,High,Over 53,2 people
466731,F,Yes,40,Yes,Engineer,Low,Between 30 and 41,2 people
466732,F,Yes,49,Yes,Engineer,High,Between 41 and 53,2 people
466733,F,No,33,No,Homemaker,Low,Between 30 and 41,2 people
466735,M,No,18,No,Healthcare,Low,Under 30,2 people
466746,F,Yes,69,Yes,Lawyer,High,Over 53,2 people
466749,M,No,22,,Healthcare,Low,Under 30,5 or more people
466750,F,No,18,,Healthcare,Low,Under 30,3 or 4 people
466751,F,No,20,,Healthcare,Low,Under 30,3 or 4 people
466752,M,Yes,36,Yes,Healthcare,Low,Between 30 and 41,1 person
466753,F,Yes,67,Yes,Artist,Average,Over 53,2 people
466754,F,Yes,37,Yes,Artist,Average,Between 30 and 41,3 or 4 people
466759,F,No,26,No,Healthcare,Low,Under 30,2 people
466760,M,Yes,51,Yes,Doctor,Average,Between 41 and 53,3 or 4 people
466765,F,Yes,67,Yes,Lawyer,Low,Over 53,2 people
466769,F,No,29,Yes,Entertainment,Low,Under 30,3 or 4 people
466775,F,Yes,76,Yes,Lawyer,Low,Over 53,2 people
466776,M,Yes,86,Yes,Lawyer,Low,Over 53,1 person
466777,F,Yes,51,Yes,Homemaker,Average,Between 41 and 53,2 people
466778,M,Yes,35,Yes,Entertainment,Low,Between 30 and 41,2 people
466788,M,No,30,No,Doctor,Low,Under 30,2 people
466790,M,Yes,47,Yes,Doctor,Average,Between 41 and 53,2 people
466791,M,Yes,81,No,Lawyer,Low,Over 53,1 person
466792,F,Yes,85,No,Lawyer,Low,Over 53,1 person
466795,M,,60,Yes,Entertainment,Average,Over 53,5 or more people
466799,F,No,21,No,Healthcare,Low,Under 30,3 or 4 people
466802,F,,40,Yes,Engineer,Low,Between 30 and 41,1 person
466804,F,,35,Yes,Homemaker,Low,Between 30 and 41,1 person
466807,F,,35,Yes,Healthcare,Low,Between 30 and 41,1 person
466808,F,No,41,No,Engineer,Low,Between 30 and 41,1 person
466810,M,No,18,No,Healthcare,Low,Under 30,3 or 4 people
466811,M,No,22,No,Healthcare,Low,Under 30,2 people
466813,M,Yes,61,Yes,Artist,Low,Over 53,2 people
466814,M,No,23,No,Healthcare,Low,Under 30,3 or 4 people
466815,M,No,31,No,Healthcare,Low,Between 30 and 41,5 or more people
466816,M,Yes,82,Yes,Lawyer,High,Over 53,2 people
466818,M,Yes,84,No,Executive,High,Over 53,2 people
466826,M,Yes,41,Yes,Entertainment,Low,Between 30 and 41,2 people
466832,F,Yes,66,Yes,Artist,Average,Over 53,2 people
466833,M,Yes,57,Yes,Artist,Low,Over 53,2 people
466846,M,No,20,No,Healthcare,Low,Under 30,3 or 4 people
466863,F,No,32,No,Homemaker,Low,Between 30 and 41,1 person
466867,F,No,29,No,Homemaker,Low,Under 30,1 person
466871,M,Yes,36,Yes,Executive,High,Between 30 and 41,3 or 4 people
466874,M,Yes,38,Yes,Entertainment,Average,Between 30 and 41,3 or 4 people
466884,F,Yes,43,No,Doctor,Low,Between 41 and 53,1 person
466886,F,No,42,No,Marketing,Low,Between 41 and 53,1 person
466891,F,Yes,48,No,Homemaker,Low,Between 41 and 53,1 person
466905,M,Yes,62,Yes,Artist,Low,Over 53,1 person
466906,M,No,63,Yes,Artist,Low,Over 53,2 people
466908,M,Yes,60,Yes,Entertainment,Low,Over 53,2 people
466909,M,Yes,63,Yes,Artist,Low,Over 53,2 people
466910,M,Yes,62,Yes,Entertainment,Low,Over 53,1 person
466917,M,Yes,40,No,Executive,Low,Between 30 and 41,2 people
466918,M,Yes,63,Yes,Artist,Average,Over 53,1 person
466920,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
466923,F,No,21,No,Homemaker,Low,Under 30,1 person
466926,M,No,21,No,Healthcare,Low,Under 30,2 people
466927,M,No,22,No,Engineer,Low,Under 30,5 or more people
466936,M,Yes,60,No,Lawyer,High,Over 53,3 or 4 people
466938,M,Yes,59,Yes,Artist,Low,Over 53,1 person
466939,M,Yes,73,No,Lawyer,High,Over 53,2 people
466951,F,Yes,52,Yes,Artist,High,Between 41 and 53,3 or 4 people
466954,F,Yes,66,No,Doctor,Average,Over 53,2 people
466955,M,Yes,61,No,Entertainment,Low,Over 53,3 or 4 people
466956,F,Yes,61,Yes,Artist,Low,Over 53,1 person
466961,F,Yes,61,Yes,Artist,Average,Over 53,2 people
466966,M,Yes,59,Yes,Entertainment,Average,Over 53,2 people
466967,M,Yes,51,Yes,Artist,Low,Between 41 and 53,1 person
466970,F,Yes,36,Yes,Homemaker,Low,Between 30 and 41,2 people
466971,M,No,71,Yes,Executive,Low,Over 53,3 or 4 people
466975,M,Yes,48,Yes,Artist,Average,Between 41 and 53,2 people
466990,M,Yes,43,Yes,Entertainment,Average,Between 41 and 53,2 people
466996,F,No,36,Yes,Artist,Low,Between 30 and 41,1 person
466998,F,Yes,57,No,Artist,Average,Over 53,3 or 4 people
466999,M,No,33,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
467000,F,No,31,Yes,Artist,Low,Between 30 and 41,5 or more people
467008,M,Yes,57,Yes,Artist,Average,Over 53,3 or 4 people
467009,F,No,33,No,Homemaker,Low,Between 30 and 41,3 or 4 people
467022,M,No,30,Yes,Artist,Low,Under 30,5 or more people
467023,M,Yes,26,No,Doctor,Average,Under 30,2 people
467025,F,No,29,No,Engineer,Low,Under 30,3 or 4 people
467044,F,No,42,Yes,Marketing,Low,Between 41 and 53,1 person
467046,F,No,30,No,Doctor,Low,Under 30,5 or more people
467050,F,No,18,No,Engineer,Low,Under 30,5 or more people
467053,M,No,18,No,Healthcare,Low,Under 30,3 or 4 people
467058,M,Yes,80,No,Executive,High,Over 53,2 people
467060,M,No,35,No,Engineer,Low,Between 30 and 41,2 people
467063,M,Yes,45,Yes,Entertainment,Average,Between 41 and 53,2 people
467073,M,No,42,Yes,Engineer,Low,Between 41 and 53,1 person
467078,F,Yes,26,No,Healthcare,High,Under 30,2 people
467079,M,Yes,38,Yes,Artist,Low,Between 30 and 41,2 people
467084,M,Yes,41,Yes,Artist,Average,Between 30 and 41,5 or more people
467085,M,No,45,Yes,Entertainment,Low,Between 41 and 53,2 people
467088,M,Yes,57,Yes,Artist,Low,Over 53,1 person
467092,F,No,33,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
467093,F,Yes,51,Yes,Artist,Average,Between 41 and 53,2 people
467098,M,Yes,85,No,Executive,Low,Over 53,2 people
467099,F,No,30,No,Entertainment,Low,Under 30,3 or 4 people
467107,M,Yes,38,Yes,Engineer,Average,Between 30 and 41,3 or 4 people
467111,M,Yes,66,Yes,Artist,Low,Over 53,1 person
467112,M,No,40,Yes,Artist,Low,Between 30 and 41,2 people
467113,M,Yes,83,Yes,Lawyer,Low,Over 53,1 person
467114,M,Yes,61,Yes,Marketing,Average,Over 53,3 or 4 people
467116,M,Yes,65,Yes,Executive,High,Over 53,2 people
467119,M,Yes,37,No,Marketing,High,Between 30 and 41,3 or 4 people
467121,M,Yes,47,Yes,Doctor,Low,Between 41 and 53,2 people
467125,M,Yes,51,No,Entertainment,Average,Between 41 and 53,3 or 4 people
467127,M,Yes,73,No,Lawyer,Low,Over 53,1 person
467129,F,,49,No,Marketing,Average,Between 41 and 53,3 or 4 people
467132,F,Yes,73,Yes,Engineer,Low,Over 53,2 people
467136,M,Yes,37,No,Entertainment,Average,Between 30 and 41,3 or 4 people
467137,F,Yes,55,Yes,Engineer,Low,Over 53,1 person
467138,F,No,32,No,Homemaker,Low,Between 30 and 41,1 person
467139,F,No,28,Yes,Artist,Low,Under 30,3 or 4 people
467143,F,No,50,No,Lawyer,Low,Between 41 and 53,3 or 4 people
467144,M,Yes,38,Yes,Entertainment,Low,Between 30 and 41,2 people
467146,F,No,28,No,Homemaker,Low,Under 30,1 person
467147,M,No,46,Yes,Entertainment,Low,Between 41 and 53,1 person
467153,F,Yes,47,Yes,Artist,Low,Between 41 and 53,2 people
467157,M,Yes,39,Yes,Executive,High,Between 30 and 41,5 or more people
467158,F,No,26,No,Healthcare,Low,Under 30,2 people
467159,F,Yes,37,Yes,Homemaker,High,Between 30 and 41,2 people
467160,M,Yes,43,No,,Average,Between 41 and 53,2 people
467165,F,No,27,No,Homemaker,Low,Under 30,1 person
467167,M,Yes,69,Yes,Artist,Average,Over 53,2 people
467168,M,Yes,47,Yes,Artist,Average,Between 41 and 53,2 people
467172,M,No,36,,Artist,Low,Between 30 and 41,2 people
467180,M,Yes,43,Yes,Healthcare,Low,Between 41 and 53,3 or 4 people
467183,M,Yes,42,Yes,Entertainment,Average,Between 41 and 53,3 or 4 people
467185,M,No,29,Yes,Artist,Low,Under 30,3 or 4 people
467189,F,Yes,45,Yes,Artist,High,Between 41 and 53,3 or 4 people
467193,M,Yes,88,Yes,Artist,Low,Over 53,2 people
467201,F,No,33,Yes,Engineer,Low,Between 30 and 41,5 or more people
467202,M,Yes,18,No,Doctor,Low,Under 30,3 or 4 people
467208,F,Yes,41,Yes,Homemaker,High,Between 30 and 41,2 people
467212,F,No,28,Yes,Doctor,Low,Under 30,3 or 4 people
467216,F,No,30,Yes,Entertainment,Low,Under 30,1 person
467217,F,Yes,79,Yes,Lawyer,High,Over 53,2 people
467218,F,No,27,Yes,Artist,Low,Under 30,1 person
467223,F,Yes,53,Yes,Engineer,Average,Over 53,3 or 4 people
467227,F,No,43,Yes,Artist,Low,Between 41 and 53,1 person
467230,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
467232,M,No,26,No,Entertainment,Low,Under 30,2 people
467233,F,No,67,No,Artist,Low,Over 53,2 people
467235,F,No,32,Yes,Artist,Low,Between 30 and 41,2 people
467238,F,No,26,No,Doctor,Low,Under 30,3 or 4 people
467239,F,No,29,No,Engineer,Low,Under 30,3 or 4 people
467241,F,No,33,Yes,Artist,Low,Between 30 and 41,1 person
467242,M,No,22,No,Doctor,Low,Under 30,3 or 4 people
467247,F,No,27,No,Engineer,Low,Under 30,2 people
467256,M,No,30,No,Healthcare,Low,Under 30,3 or 4 people
467260,M,No,25,No,Doctor,Low,Under 30,3 or 4 people
467263,F,No,32,No,Marketing,Low,Between 30 and 41,1 person
467268,M,Yes,85,Yes,Lawyer,Low,Over 53,1 person
467275,M,No,29,Yes,Healthcare,Low,Under 30,2 people
467281,M,Yes,56,Yes,Lawyer,Low,Over 53,3 or 4 people
467283,M,Yes,52,Yes,Artist,Average,Between 41 and 53,3 or 4 people
467288,F,No,25,No,Healthcare,Low,Under 30,5 or more people
467296,F,Yes,65,Yes,Artist,Average,Over 53,2 people
467300,F,Yes,49,Yes,Artist,Low,Between 41 and 53,1 person
467301,F,Yes,73,No,Lawyer,Low,Over 53,2 people
467303,M,Yes,36,Yes,Doctor,Average,Between 30 and 41,2 people
467309,F,No,36,Yes,Engineer,Low,Between 30 and 41,1 person
467311,M,Yes,71,Yes,Lawyer,High,Over 53,3 or 4 people
467312,F,Yes,55,Yes,Artist,Low,Over 53,2 people
467313,M,Yes,35,Yes,Entertainment,Average,Between 30 and 41,2 people
467314,M,Yes,41,No,Artist,Average,Between 30 and 41,2 people
467317,M,No,42,Yes,Artist,Low,Between 41 and 53,1 person
467318,M,Yes,35,Yes,Doctor,Low,Between 30 and 41,2 people
467322,F,Yes,48,Yes,Artist,Average,Between 41 and 53,2 people
467325,F,Yes,73,Yes,Lawyer,High,Over 53,2 people
467329,F,No,40,Yes,Doctor,Low,Between 30 and 41,1 person
467338,F,No,29,Yes,Healthcare,Low,Under 30,5 or more people
467339,M,,62,Yes,Artist,Average,Over 53,3 or 4 people
467344,M,Yes,89,Yes,Lawyer,Low,Over 53,2 people
467345,M,Yes,86,Yes,Lawyer,Low,Over 53,1 person
467346,M,Yes,38,Yes,Artist,Average,Between 30 and 41,3 or 4 people
467352,M,Yes,45,Yes,Executive,High,Between 41 and 53,3 or 4 people
467355,M,No,26,No,Healthcare,Low,Under 30,3 or 4 people
467357,M,Yes,55,Yes,,Low,Over 53,2 people
467358,F,Yes,52,Yes,Artist,Average,Between 41 and 53,5 or more people
467359,M,Yes,43,Yes,Artist,Average,Between 41 and 53,2 people
467365,M,No,35,Yes,Artist,Low,Between 30 and 41,1 person
467367,M,Yes,73,Yes,Lawyer,Low,Over 53,2 people
467369,M,No,41,Yes,Artist,Low,Between 30 and 41,3 or 4 people
467373,M,No,27,Yes,Healthcare,Low,Under 30,1 person
467375,M,Yes,35,Yes,Entertainment,Low,Between 30 and 41,3 or 4 people
467378,F,Yes,63,Yes,Artist,Average,Over 53,2 people
467384,M,No,41,Yes,,Low,Between 30 and 41,1 person
467385,M,No,53,No,Artist,Low,Over 53,2 people
467389,M,No,42,No,Engineer,Low,Between 41 and 53,2 people
467393,F,Yes,46,Yes,Artist,Average,Between 41 and 53,3 or 4 people
467398,M,Yes,38,No,Entertainment,Low,Between 30 and 41,2 people
467399,M,Yes,25,Yes,Doctor,Low,Under 30,3 or 4 people
467403,F,Yes,40,Yes,Artist,Average,Between 30 and 41,3 or 4 people
467410,F,Yes,55,Yes,Lawyer,Low,Over 53,2 people
467415,F,No,29,Yes,Healthcare,Low,Under 30,1 person
467419,F,Yes,39,Yes,Artist,Low,Between 30 and 41,1 person
467421,M,Yes,50,No,Doctor,Average,Between 41 and 53,3 or 4 people
467422,F,Yes,61,Yes,Artist,Average,Over 53,2 people
467423,M,Yes,56,Yes,Artist,Low,Over 53,1 person
467434,M,No,40,Yes,Entertainment,Low,Between 30 and 41,3 or 4 people
467437,F,Yes,86,Yes,Lawyer,High,Over 53,2 people
467438,M,No,27,No,Entertainment,Low,Under 30,3 or 4 people
467441,M,No,35,Yes,Artist,Low,Between 30 and 41,1 person
467442,M,Yes,56,Yes,Artist,Average,Over 53,2 people
467444,F,Yes,36,Yes,Artist,Low,Between 30 and 41,2 people
467445,M,Yes,32,No,Doctor,Low,Between 30 and 41,2 people
467449,F,Yes,85,Yes,Lawyer,Low,Over 53,2 people
467451,F,Yes,51,Yes,Artist,Low,Between 41 and 53,1 person
467455,F,No,41,Yes,Artist,Low,Between 30 and 41,2 people
467456,M,Yes,42,No,Executive,High,Between 41 and 53,3 or 4 people
467457,F,No,30,Yes,Marketing,Low,Under 30,5 or more people
