ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Work_Experience_Imputed;Family_Size_Imputed
464488;F;No;43;Yes;Artist;7.0;Low;9.0;Cat_6;7.0;9.0
464494;F;Yes;58;Yes;Artist;1.0;Average;4.0;Cat_3;1.0;4.0
464499;M;Yes;41;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
464501;F;No;28;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
464504;M;No;26;Yes;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
464506;M;No;29;Yes;Healthcare;9.0;Low;2.0;Cat_4;9.0;2.0
464517;M;No;33;Yes;Healthcare;0.0;Low;;Cat_5;0.0;2.0
464522;F;No;39;Yes;Engineer;14.0;Low;1.0;Cat_6;14.0;1.0
464526;M;Yes;51;Yes;Entertainment;0.0;Average;4.0;Cat_6;0.0;4.0
464528;M;Yes;46;Yes;Entertainment;4.0;High;4.0;Cat_2;4.0;4.0
464533;M;Yes;38;No;Executive;;High;6.0;Cat_6;2.552586938083121;6.0
464536;M;Yes;26;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
464540;F;Yes;42;Yes;Engineer;1.0;Average;4.0;Cat_4;1.0;4.0
464544;F;Yes;43;Yes;Entertainment;5.0;Average;3.0;Cat_6;5.0;3.0
464549;M;Yes;53;Yes;Executive;1.0;Low;4.0;Cat_6;1.0;4.0
464550;M;Yes;46;Yes;Artist;;Low;4.0;Cat_6;2.552586938083121;4.0
464552;F;Yes;40;Yes;Artist;1.0;Average;3.0;Cat_4;1.0;3.0
464553;M;Yes;71;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
464555;M;Yes;32;Yes;Marketing;13.0;High;4.0;Cat_4;13.0;4.0
464560;M;No;41;Yes;Entertainment;9.0;Low;2.0;Cat_6;9.0;2.0
464561;F;No;46;Yes;Entertainment;8.0;Low;2.0;Cat_6;8.0;2.0
464566;M;Yes;40;Yes;Executive;0.0;High;4.0;Cat_6;0.0;4.0
464569;M;No;29;No;Doctor;1.0;Low;5.0;Cat_6;1.0;5.0
464570;M;Yes;25;Yes;Doctor;1.0;Average;2.0;Cat_6;1.0;2.0
464572;F;Yes;52;Yes;Marketing;0.0;Low;1.0;Cat_6;0.0;1.0
464576;M;No;30;Yes;Doctor;9.0;Low;5.0;Cat_6;9.0;5.0
464577;F;Yes;25;Yes;Healthcare;12.0;High;2.0;Cat_6;12.0;2.0
464580;M;No;32;No;Artist;9.0;Low;4.0;Cat_6;9.0;4.0
464581;F;No;33;No;Doctor;;Low;4.0;Cat_6;2.552586938083121;4.0
464586;F;No;49;Yes;Artist;1.0;Low;1.0;Cat_3;1.0;1.0
464593;F;No;43;Yes;Doctor;1.0;Low;4.0;Cat_2;1.0;4.0
464594;M;Yes;48;Yes;Artist;1.0;Low;1.0;Cat_2;1.0;1.0
464597;M;No;41;No;Artist;5.0;Low;2.0;Cat_6;5.0;2.0
464601;F;No;29;Yes;Healthcare;9.0;Low;2.0;Cat_6;9.0;2.0
464603;F;No;35;Yes;Artist;0.0;Low;2.0;Cat_3;0.0;2.0
464606;M;Yes;41;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
464607;F;Yes;47;Yes;Artist;1.0;Average;4.0;Cat_2;1.0;4.0
464608;F;Yes;53;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
464618;M;;40;Yes;Artist;5.0;Low;1.0;Cat_6;5.0;1.0
464620;F;Yes;40;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
464621;M;Yes;46;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
464637;F;No;36;Yes;Marketing;;Low;4.0;Cat_4;2.552586938083121;4.0
464641;F;Yes;71;Yes;Lawyer;2.0;Low;6.0;Cat_1;2.0;6.0
464652;F;Yes;30;No;Engineer;5.0;Average;2.0;Cat_4;5.0;2.0
464654;F;Yes;40;No;Engineer;1.0;Average;4.0;Cat_4;1.0;4.0
464664;M;Yes;43;No;Entertainment;0.0;Average;5.0;Cat_4;0.0;5.0
464666;M;Yes;40;Yes;Entertainment;3.0;Average;3.0;Cat_4;3.0;3.0
464670;M;Yes;39;No;Entertainment;1.0;Average;4.0;Cat_4;1.0;4.0
464673;M;Yes;49;No;Executive;1.0;High;7.0;Cat_2;1.0;7.0
464674;M;Yes;51;No;Artist;0.0;Average;5.0;Cat_4;0.0;5.0
464675;F;Yes;39;No;Doctor;1.0;Average;9.0;Cat_4;1.0;9.0
464677;M;Yes;23;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
464683;M;Yes;53;No;Engineer;0.0;Average;6.0;Cat_4;0.0;6.0
464684;F;No;35;No;Engineer;9.0;Low;5.0;Cat_4;9.0;5.0
464685;M;No;35;No;Executive;2.0;Low;4.0;Cat_4;2.0;4.0
464688;M;Yes;30;Yes;Doctor;1.0;Low;9.0;Cat_4;1.0;9.0
464690;M;Yes;39;No;Engineer;2.0;Average;;Cat_4;2.0;2.0
464691;M;No;38;Yes;Artist;1.0;Low;3.0;Cat_4;1.0;3.0
464692;F;No;53;No;Marketing;0.0;Low;1.0;Cat_3;0.0;1.0
464693;F;No;36;Yes;Engineer;8.0;Low;1.0;Cat_4;8.0;1.0
464695;M;No;33;No;Engineer;0.0;Low;4.0;Cat_4;0.0;4.0
464696;F;No;40;Yes;Engineer;1.0;Low;1.0;Cat_4;1.0;1.0
464697;F;Yes;36;Yes;Artist;0.0;Average;4.0;Cat_4;0.0;4.0
464699;M;No;31;No;Doctor;1.0;Low;5.0;Cat_4;1.0;5.0
464701;M;No;31;No;Doctor;1.0;Low;2.0;Cat_4;1.0;2.0
464704;M;Yes;41;Yes;Healthcare;0.0;Average;4.0;Cat_4;0.0;4.0
464707;M;Yes;48;No;Unknown;0.0;Average;4.0;Cat_4;0.0;4.0
464711;F;Yes;38;Yes;Artist;5.0;Average;3.0;Cat_1;5.0;3.0
464712;M;Yes;49;No;Artist;1.0;Low;5.0;Cat_4;1.0;5.0
464722;M;Yes;42;Yes;Doctor;1.0;Low;;Cat_4;1.0;2.0
464726;M;Yes;28;Yes;Executive;14.0;High;9.0;Cat_4;14.0;9.0
464728;M;Yes;51;No;Entertainment;0.0;High;4.0;Cat_4;0.0;4.0
464732;M;Yes;41;No;Artist;1.0;Average;2.0;Cat_4;1.0;2.0
464737;F;Yes;57;No;Engineer;0.0;Average;6.0;Cat_4;0.0;6.0
464739;M;Yes;67;Yes;Artist;0.0;Low;1.0;Cat_4;0.0;1.0
464746;M;Yes;29;No;Executive;3.0;Average;5.0;Cat_4;3.0;5.0
464752;F;Yes;46;;Marketing;;Low;1.0;Cat_4;2.552586938083121;1.0
464755;M;Yes;49;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
464756;F;No;28;No;Engineer;6.0;Low;3.0;Cat_4;6.0;3.0
464758;F;Yes;48;No;Engineer;1.0;Average;4.0;Cat_4;1.0;4.0
464760;F;Yes;51;No;Engineer;5.0;Average;4.0;Cat_4;5.0;4.0
464765;F;Yes;48;No;Engineer;5.0;Average;6.0;Cat_4;5.0;6.0
464766;F;Yes;48;No;Engineer;5.0;Average;5.0;Cat_4;5.0;5.0
464769;F;;52;No;Engineer;9.0;Average;4.0;Cat_4;9.0;4.0
464772;F;Yes;39;No;Engineer;8.0;Average;4.0;Cat_4;8.0;4.0
464774;F;Yes;50;No;Engineer;7.0;Average;5.0;Cat_4;7.0;5.0
464780;F;No;33;No;Engineer;1.0;Low;9.0;Cat_4;1.0;9.0
464790;F;No;35;Yes;Artist;;Low;1.0;Cat_4;2.552586938083121;1.0
464792;M;Yes;30;No;Marketing;2.0;High;5.0;Cat_4;2.0;5.0
464794;F;Yes;46;No;Engineer;8.0;Average;;Cat_4;8.0;2.0
464799;M;No;36;No;Marketing;0.0;Low;4.0;Cat_4;0.0;4.0
464802;M;No;43;No;Entertainment;0.0;Low;1.0;Cat_4;0.0;1.0
464804;M;Yes;26;No;Entertainment;1.0;Low;1.0;Cat_4;1.0;1.0
464806;M;Yes;33;No;Executive;0.0;Low;2.0;Cat_4;0.0;2.0
464809;M;Yes;50;;Entertainment;;Average;5.0;Cat_4;2.552586938083121;5.0
464812;F;Yes;49;Yes;Engineer;1.0;High;5.0;Cat_4;1.0;5.0
464813;M;Yes;48;Yes;Engineer;6.0;Average;5.0;Cat_6;6.0;5.0
464817;M;No;31;Yes;Artist;5.0;Low;1.0;Cat_4;5.0;1.0
464818;F;Yes;38;No;Engineer;;Average;2.0;Cat_4;2.552586938083121;2.0
464825;F;No;21;No;Healthcare;5.0;Low;1.0;Cat_4;5.0;1.0
464827;F;Yes;50;No;Entertainment;8.0;Average;5.0;Cat_4;8.0;5.0
464828;M;No;23;No;Healthcare;9.0;Low;6.0;Cat_4;9.0;6.0
464831;F;Yes;21;No;Healthcare;0.0;Low;2.0;Cat_4;0.0;2.0
464832;M;Yes;71;No;Lawyer;1.0;Low;;Cat_4;1.0;2.0
464835;M;No;20;No;Healthcare;0.0;Low;6.0;Cat_4;0.0;6.0
464836;F;;32;No;Engineer;7.0;High;5.0;Cat_4;7.0;5.0
464845;M;Yes;29;No;Engineer;0.0;Average;3.0;Cat_4;0.0;3.0
464849;M;Yes;42;Yes;Artist;0.0;Average;4.0;Cat_4;0.0;4.0
464851;M;No;20;No;Doctor;0.0;Low;6.0;Cat_4;0.0;6.0
464852;M;Yes;36;No;Executive;1.0;Low;6.0;Cat_4;1.0;6.0
464854;F;Yes;42;No;Engineer;0.0;High;6.0;Cat_4;0.0;6.0
464857;M;No;18;No;Healthcare;7.0;Low;4.0;Cat_4;7.0;4.0
464861;M;No;25;No;Homemaker;;Low;2.0;Cat_4;2.552586938083121;2.0
464864;F;No;30;No;Engineer;10.0;Low;8.0;Cat_4;10.0;8.0
464865;F;No;28;No;Homemaker;9.0;Low;9.0;Cat_4;9.0;9.0
464868;M;Yes;42;Yes;Entertainment;7.0;Low;6.0;Cat_4;7.0;6.0
464872;M;Yes;38;Yes;Artist;1.0;Low;4.0;Cat_4;1.0;4.0
464873;M;Yes;42;Yes;Artist;1.0;Average;2.0;Cat_4;1.0;2.0
464876;F;Yes;52;No;Engineer;;Average;5.0;Cat_4;2.552586938083121;5.0
464879;F;Yes;29;Yes;Doctor;0.0;Average;2.0;Cat_4;0.0;2.0
464884;M;Yes;40;Yes;Artist;1.0;Low;2.0;Cat_4;1.0;2.0
464885;F;No;38;No;Engineer;1.0;Low;2.0;Cat_4;1.0;2.0
464886;M;Yes;37;Yes;Engineer;1.0;Average;4.0;Cat_4;1.0;4.0
464902;F;Yes;65;No;Lawyer;1.0;Low;1.0;Cat_4;1.0;1.0
464905;M;;81;No;Executive;;High;2.0;Cat_4;2.552586938083121;2.0
464907;M;;59;Yes;Engineer;0.0;Average;2.0;Cat_4;0.0;2.0
464910;F;Yes;47;Yes;Artist;1.0;Average;5.0;Cat_4;1.0;5.0
464911;M;Yes;57;Yes;Artist;0.0;Average;3.0;Cat_4;0.0;3.0
464915;M;Yes;39;Yes;Executive;;High;4.0;Cat_4;2.552586938083121;4.0
464916;F;;32;;Doctor;8.0;High;2.0;Cat_4;8.0;2.0
464919;M;Yes;37;Yes;Artist;9.0;Low;1.0;Cat_4;9.0;1.0
464920;M;No;39;Yes;Artist;4.0;Low;1.0;Cat_4;4.0;1.0
464921;M;Yes;39;No;Doctor;1.0;Average;5.0;Cat_4;1.0;5.0
464925;M;;60;No;Executive;7.0;Average;2.0;Cat_4;7.0;2.0
464927;F;Yes;70;Yes;Artist;1.0;Average;2.0;Cat_4;1.0;2.0
464932;M;Yes;51;Yes;Executive;9.0;Low;1.0;Cat_4;9.0;1.0
464938;M;Yes;48;No;Artist;1.0;Low;3.0;Cat_4;1.0;3.0
464939;M;No;43;No;Entertainment;0.0;Low;1.0;Cat_4;0.0;1.0
464940;F;Yes;29;No;Engineer;1.0;Low;2.0;Cat_4;1.0;2.0
464944;F;Yes;43;Yes;Entertainment;0.0;Low;2.0;Cat_4;0.0;2.0
464947;M;No;25;No;Doctor;5.0;Low;1.0;Cat_4;5.0;1.0
464957;F;Yes;75;No;Lawyer;0.0;Low;1.0;Cat_4;0.0;1.0
464960;F;No;22;No;Healthcare;0.0;Low;5.0;Cat_4;0.0;5.0
464961;M;Yes;86;No;Marketing;1.0;Low;1.0;Cat_4;1.0;1.0
464963;F;Yes;50;Yes;Entertainment;1.0;Low;2.0;Cat_4;1.0;2.0
464972;M;Yes;73;No;Lawyer;1.0;High;9.0;Cat_4;1.0;9.0
464973;M;No;87;;Lawyer;1.0;Low;2.0;Cat_4;1.0;2.0
464981;M;Yes;49;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
464987;M;Yes;46;Yes;Executive;1.0;High;5.0;Cat_6;1.0;5.0
464990;M;Yes;73;No;Executive;0.0;High;2.0;Cat_6;0.0;2.0
464991;F;Yes;87;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
464995;M;Yes;53;No;Executive;2.0;High;4.0;Cat_4;2.0;4.0
465001;M;Yes;84;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
465005;M;Yes;47;Yes;Executive;3.0;High;3.0;Cat_6;3.0;3.0
465012;M;Yes;59;No;Executive;1.0;High;4.0;Cat_6;1.0;4.0
465014;M;Yes;82;No;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
465022;F;Yes;71;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
465023;M;Yes;39;Yes;Artist;9.0;Average;2.0;Cat_2;9.0;2.0
465026;F;No;25;No;Doctor;0.0;Low;2.0;Cat_6;0.0;2.0
465032;M;Yes;67;Yes;Executive;1.0;High;2.0;Cat_6;1.0;2.0
465035;F;Yes;83;Yes;Lawyer;13.0;High;2.0;Cat_6;13.0;2.0
465038;M;Yes;49;No;Executive;0.0;High;4.0;Cat_6;0.0;4.0
465039;F;Yes;87;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
465040;M;Yes;69;No;Lawyer;1.0;Average;2.0;Cat_6;1.0;2.0
465045;M;Yes;40;Yes;Entertainment;9.0;Average;2.0;Cat_6;9.0;2.0
465056;M;Yes;87;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
465069;M;Yes;68;Yes;Healthcare;0.0;Average;3.0;Cat_6;0.0;3.0
465075;F;Yes;43;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
465076;M;Yes;67;Yes;Artist;0.0;High;5.0;Cat_6;0.0;5.0
465079;M;Yes;80;Yes;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
465082;M;Yes;65;Yes;Lawyer;1.0;Low;1.0;Cat_3;1.0;1.0
465087;M;No;29;Yes;Doctor;0.0;Low;4.0;Cat_6;0.0;4.0
465091;M;Yes;60;Yes;Entertainment;;Average;3.0;Cat_6;2.552586938083121;3.0
465092;M;Yes;72;Yes;Executive;1.0;High;2.0;Cat_6;1.0;2.0
465093;M;Yes;57;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
465095;M;Yes;47;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
465099;M;Yes;39;No;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
465100;M;Yes;62;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
465101;F;Yes;81;Yes;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
465105;M;Yes;65;No;Executive;8.0;Average;2.0;Cat_6;8.0;2.0
465109;M;No;47;No;Lawyer;;Low;2.0;Cat_6;2.552586938083121;2.0
465111;F;Yes;40;Yes;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
465112;F;Yes;86;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
465113;M;Yes;67;Yes;Lawyer;0.0;High;2.0;Cat_4;0.0;2.0
465119;F;Yes;45;Yes;Artist;0.0;Average;5.0;Cat_6;0.0;5.0
465120;F;No;27;Yes;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
465121;F;No;32;Yes;Artist;7.0;Low;1.0;Cat_3;7.0;1.0
465122;F;Yes;41;Yes;Artist;3.0;Average;2.0;Cat_6;3.0;2.0
465124;F;Yes;27;Yes;Healthcare;6.0;Average;2.0;Cat_6;6.0;2.0
465128;F;Yes;58;No;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
465134;F;Yes;61;Yes;Entertainment;1.0;Average;5.0;Cat_6;1.0;5.0
465136;M;Yes;52;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
465144;M;No;25;Yes;Doctor;8.0;Low;1.0;Cat_6;8.0;1.0
465147;M;No;33;Yes;Healthcare;2.0;Low;3.0;Cat_6;2.0;3.0
465148;M;No;31;No;Artist;0.0;Low;;;0.0;2.0
465150;M;No;37;Yes;Entertainment;1.0;Low;1.0;Cat_6;1.0;1.0
465153;M;Yes;38;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
465155;M;Yes;81;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
465160;M;Yes;61;Yes;Executive;0.0;High;3.0;Cat_6;0.0;3.0
465164;M;No;20;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
465171;F;Yes;48;Yes;Artist;8.0;High;4.0;Cat_6;8.0;4.0
465172;F;Yes;43;Yes;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
465175;F;No;22;No;Homemaker;0.0;Low;4.0;Cat_6;0.0;4.0
465176;F;Yes;63;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
465181;F;No;25;Yes;Healthcare;8.0;Low;1.0;Cat_4;8.0;1.0
465182;F;No;73;Yes;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
465186;F;Yes;43;No;Artist;4.0;Average;4.0;Cat_1;4.0;4.0
465187;F;Yes;39;No;Doctor;1.0;Average;4.0;Cat_4;1.0;4.0
465188;F;Yes;49;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
465189;F;Yes;83;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
465194;M;No;22;No;Healthcare;9.0;Low;6.0;Cat_2;9.0;6.0
465196;F;No;31;Yes;Artist;2.0;Low;2.0;Cat_4;2.0;2.0
465197;F;Yes;60;Yes;Artist;1.0;High;4.0;Cat_6;1.0;4.0
465201;M;Yes;42;Yes;Entertainment;1.0;Average;4.0;Cat_3;1.0;4.0
465202;M;No;25;No;Entertainment;7.0;Low;4.0;Cat_6;7.0;4.0
465203;M;No;29;Yes;Healthcare;3.0;Low;3.0;Cat_6;3.0;3.0
465204;M;Yes;29;Yes;Healthcare;1.0;Low;2.0;Cat_6;1.0;2.0
465213;M;Yes;39;Yes;Entertainment;2.0;Average;2.0;Cat_6;2.0;2.0
465214;M;Yes;33;No;Engineer;14.0;Low;1.0;Cat_6;14.0;1.0
465216;M;Yes;35;Yes;Executive;9.0;High;4.0;Cat_6;9.0;4.0
465226;M;Yes;38;No;Entertainment;2.0;Low;3.0;Cat_6;2.0;3.0
465228;M;Yes;59;Yes;Artist;1.0;High;2.0;Cat_6;1.0;2.0
465231;M;Yes;67;No;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
465236;M;Yes;45;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
465237;M;Yes;70;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
465242;M;No;19;No;Healthcare;5.0;Low;4.0;Cat_3;5.0;4.0
465249;F;No;23;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
465254;M;No;22;No;Healthcare;1.0;Low;4.0;Cat_7;1.0;4.0
465261;F;No;23;Yes;Healthcare;1.0;Low;4.0;Cat_1;1.0;4.0
465264;M;Yes;80;No;Executive;0.0;Low;1.0;Cat_6;0.0;1.0
465267;M;Yes;40;No;Engineer;14.0;Average;5.0;Cat_4;14.0;5.0
465274;M;No;36;Yes;Artist;0.0;Low;1.0;Cat_4;0.0;1.0
465285;F;Yes;31;No;Engineer;8.0;Low;4.0;Cat_6;8.0;4.0
465288;F;Yes;20;No;Engineer;1.0;Low;2.0;Cat_4;1.0;2.0
465289;M;Yes;31;Yes;Executive;1.0;High;2.0;Cat_6;1.0;2.0
465290;M;Yes;50;Yes;Executive;0.0;High;5.0;Cat_6;0.0;5.0
465294;M;Yes;67;No;Lawyer;0.0;Low;2.0;Cat_6;0.0;2.0
465295;F;;43;Yes;Doctor;9.0;Average;1.0;Cat_6;9.0;1.0
465296;F;Yes;85;Yes;Lawyer;5.0;High;3.0;Cat_6;5.0;3.0
465303;F;Yes;65;Yes;Artist;1.0;Average;3.0;Cat_2;1.0;3.0
465306;M;Yes;71;No;Executive;1.0;Average;4.0;Cat_2;1.0;4.0
465310;F;No;20;No;Healthcare;1.0;Low;6.0;Cat_4;1.0;6.0
465319;M;No;20;No;Healthcare;0.0;Low;5.0;Cat_6;0.0;5.0
465326;M;Yes;87;Yes;Artist;;Low;1.0;Cat_6;2.552586938083121;1.0
465333;F;Yes;37;Yes;Artist;4.0;Low;2.0;Cat_7;4.0;2.0
465335;M;Yes;59;No;Entertainment;1.0;Average;2.0;Cat_7;1.0;2.0
465340;F;No;29;Yes;Artist;3.0;Low;4.0;Cat_2;3.0;4.0
465342;M;Yes;85;Yes;Executive;0.0;High;2.0;Cat_6;0.0;2.0
465344;F;Yes;72;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
465345;F;No;42;Yes;Artist;0.0;Low;;Cat_6;0.0;2.0
465351;F;Yes;45;Yes;Artist;9.0;Average;2.0;Cat_6;9.0;2.0
465352;M;Yes;59;Yes;Entertainment;1.0;Average;4.0;Cat_6;1.0;4.0
465354;M;No;19;No;Doctor;0.0;Low;5.0;Cat_2;0.0;5.0
465357;F;Yes;47;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
465358;F;Yes;73;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
465359;F;Yes;42;No;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
465364;F;No;37;Yes;Doctor;7.0;Low;5.0;Cat_2;7.0;5.0
465366;F;No;38;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
465371;F;No;41;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
465372;F;No;40;Yes;Entertainment;0.0;Low;1.0;Cat_6;0.0;1.0
465383;F;Yes;30;Yes;Entertainment;0.0;Low;4.0;Cat_6;0.0;4.0
465384;M;Yes;56;Yes;Artist;0.0;High;2.0;Cat_6;0.0;2.0
465391;F;Yes;65;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
465393;M;Yes;35;Yes;Artist;5.0;Average;2.0;Cat_6;5.0;2.0
465395;F;Yes;37;No;Engineer;0.0;Average;5.0;Cat_4;0.0;5.0
465399;M;No;36;Yes;Entertainment;0.0;Low;1.0;Cat_4;0.0;1.0
465405;F;;26;Yes;Homemaker;1.0;High;4.0;Cat_2;1.0;4.0
465408;M;No;25;No;Executive;;Low;4.0;Cat_6;2.552586938083121;4.0
465410;M;No;30;No;Healthcare;0.0;Low;4.0;Cat_5;0.0;4.0
465417;M;Yes;37;Yes;Entertainment;;Average;2.0;Cat_4;2.552586938083121;2.0
465419;M;No;30;No;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
465423;M;Yes;46;Yes;Entertainment;1.0;Average;4.0;Cat_7;1.0;4.0
465428;F;No;38;Yes;Engineer;1.0;Low;1.0;Cat_4;1.0;1.0
465433;F;No;40;Yes;Artist;;Low;1.0;Cat_2;2.552586938083121;1.0
465435;F;No;31;Yes;Artist;5.0;Low;1.0;Cat_6;5.0;1.0
465437;M;Yes;45;Yes;Executive;4.0;High;5.0;Cat_6;4.0;5.0
465440;M;Yes;55;No;Engineer;1.0;Low;5.0;Cat_6;1.0;5.0
465441;F;Yes;51;Yes;Engineer;2.0;Low;1.0;Cat_4;2.0;1.0
465445;F;No;29;Yes;Homemaker;5.0;Low;7.0;Cat_6;5.0;7.0
465458;F;Yes;74;Yes;Artist;1.0;High;2.0;Cat_6;1.0;2.0
465461;M;Yes;69;No;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
465463;F;No;28;No;Doctor;;Low;5.0;Cat_2;2.552586938083121;5.0
465464;M;Yes;41;Yes;Executive;0.0;Average;;Cat_4;0.0;2.0
465467;M;;29;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
465471;M;Yes;39;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
465472;F;Yes;74;No;Entertainment;;High;3.0;Cat_6;2.552586938083121;3.0
465473;F;No;59;Yes;Artist;4.0;Low;1.0;Cat_6;4.0;1.0
465477;M;No;27;No;Healthcare;1.0;Low;3.0;Cat_2;1.0;3.0
465479;M;No;33;No;Artist;0.0;Low;1.0;Cat_4;0.0;1.0
465482;M;No;31;No;Entertainment;9.0;Low;2.0;Cat_2;9.0;2.0
465483;M;Yes;46;No;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
465484;F;Yes;63;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
465488;M;No;22;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
465489;F;No;53;Yes;Engineer;1.0;Low;5.0;Cat_6;1.0;5.0
465492;M;Yes;59;No;Entertainment;1.0;Low;1.0;Cat_2;1.0;1.0
465496;M;Yes;84;Yes;Lawyer;;Low;2.0;Cat_2;2.552586938083121;2.0
465505;M;Yes;63;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
465507;M;Yes;35;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
465508;M;No;21;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
465510;M;Yes;67;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
465518;F;Yes;41;Yes;Artist;1.0;Average;3.0;Cat_4;1.0;3.0
465520;F;No;27;Yes;Artist;0.0;Low;8.0;Cat_2;0.0;8.0
465521;F;Yes;53;Yes;Artist;1.0;Average;2.0;Cat_7;1.0;2.0
465522;F;No;33;Yes;Healthcare;4.0;Low;8.0;Cat_5;4.0;8.0
465529;F;No;32;No;Doctor;0.0;Low;4.0;Cat_6;0.0;4.0
465538;M;Yes;59;No;Unknown;5.0;High;2.0;Cat_6;5.0;2.0
465539;F;Yes;50;Yes;Artist;1.0;High;5.0;Cat_6;1.0;5.0
465541;F;Yes;50;Yes;Artist;1.0;Average;4.0;Cat_7;1.0;4.0
465543;F;Yes;41;Yes;Healthcare;1.0;Average;2.0;Cat_3;1.0;2.0
465547;F;Yes;71;;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
465550;F;No;33;Yes;Healthcare;1.0;Low;6.0;Cat_3;1.0;6.0
465551;F;Yes;46;Yes;Artist;;Average;2.0;Cat_3;2.552586938083121;2.0
465554;F;No;78;Yes;Lawyer;1.0;Low;3.0;Cat_6;1.0;3.0
465555;F;Yes;69;No;Lawyer;;High;2.0;Cat_4;2.552586938083121;2.0
465558;F;No;40;Yes;Healthcare;8.0;Low;1.0;Cat_7;8.0;1.0
465568;M;Yes;43;Yes;Executive;2.0;High;3.0;Cat_6;2.0;3.0
465569;M;Yes;36;Yes;Artist;0.0;High;3.0;Cat_6;0.0;3.0
465571;M;Yes;35;Yes;Entertainment;1.0;Average;2.0;Cat_2;1.0;2.0
465577;M;No;30;No;Healthcare;0.0;Low;4.0;Cat_3;0.0;4.0
465584;M;Yes;47;No;Entertainment;3.0;Average;2.0;Cat_6;3.0;2.0
465586;M;Yes;69;No;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
465587;M;Yes;41;Yes;Entertainment;;Low;5.0;Cat_3;2.552586938083121;5.0
